customerID,gender,age_first_order,user_agent_brand,user_agent_os,ip_address_geopoint,ip_address_country,campaign,pages_visited_avg,high_revenue
999240,F,44,Chrome,Windows,POINT(102.2369 2.23),Malaysia,false,12.0,False
999405,F,25,Chrome,MacOS X,POINT(24 -29),South Africa,false,16.0,False
999441,M,16,Safari,MacOS X,POINT(-118.244 34.0544),United States,false,7.0,False
999669,M,52,Chrome,Windows,POINT(41.2178 37.0815),Turkey,true,10.166666666666666,True
999675,M,37,Firefox,Windows,POINT(-97.822 37.751),United States,false,11.5,False
999768,F,44,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,8.428571428571429,True
999816,M,31,Chrome,Windows,POINT(0.1901 48.0014),France,true,15.0,False
999900,F,48,Chrome,MacOS X,POINT(-47.607 -23.6575),Brazil,false,8.75,False
999974,M,51,Chrome,MacOS X,POINT(121.666 42.0114),China,false,9.0,False
99pj8r,M,58,Edge,Windows,POINT(139.6203 35.7907),Japan,false,12.5,False
99vi66,F,,Firefox,Linux,POINT(-97.822 37.751),United States,true,14.0,False
99xktg,,,Safari,MacOS X,POINT(-97.822 37.751),United States,false,7.0,False
9a3u32,F,57,Chrome,Windows,POINT(-5 32),Morocco,true,10.5,False
9a9ljq,F,54,Chrome,Windows,POINT(-97.822 37.751),United States,true,13.666666666666666,False
9ahfjp,M,70,Chrome,Windows,POINT(-97.822 37.751),United States,false,8.0,False
9ayt4q,M,33,Chrome,Windows,POINT(113.2539 23.1181),China,true,13.0,False
9bgr38,M,44,Firefox,MacOS X,POINT(37.6068 55.7386),Russia,false,12.0,False
9c6yb7,M,31,Chrome,MacOS X,POINT(128.1618 36.4169),South Korea,false,11.0,False
9cuan5,,19,Chrome,Windows,POINT(139.9949 35.7726),Japan,true,11.5,False
9ev2x0,M,,Chrome,MacOS X,POINT(-92.2265 34.8775),United States,false,10.0,True
9eyn3w,F,65,Chrome,Windows,POINT(2.3387 48.8582),France,false,11.0,False
9fcbgm,M,74,Chrome,Windows,POINT(-79.2169 34.9879),United States,true,18.0,False
9hab0r,M,66,Chrome,MacOS X,POINT(8.8601 44.9026),Italy,true,14.0,False
9hr6gv,M,53,Safari,MacOS X,POINT(-97.822 37.751),United States,false,9.5,False
9ini6g,M,22,Firefox,Windows,POINT(112.4708 37.7269),China,true,12.0,False
9j3819,F,,Chrome,Windows,POINT(139.6493 35.9028),Japan,false,14.0,False
9jqp36,,32,Chrome,MacOS X,POINT(-0.1224 51.4964),United Kingdom,false,16.0,False
9jtcbn,F,58,Chrome,Linux,POINT(-77.4603 37.5538),United States,false,9.0,False
9k15d4,F,45,Chrome,MacOS X,POINT(10.2476 43.8643),Italy,false,11.0,False
9l5b3s,,57,Chrome,Windows,POINT(-77.4903 39.0469),United States,false,12.5,False
9m0xum,,71,Chrome,MacOS X,POINT(-81.5566 41.5053),United States,false,8.0,False
9m6hav,F,39,Chrome,Windows,POINT(23.4895 46.7495),Romania,true,11.25,True
9midfs,F,32,Chrome,MacOS X,POINT(-99.0111 19.4371),Mexico,true,10.0,False
9nlczp,F,39,Chrome,Windows,POINT(139.6895 35.6897),Japan,true,7.5,False
9o5nc1,M,70,Firefox,Windows,POINT(-97.822 37.751),United States,false,12.0,False
9okpex,M,38,Chrome,MacOS X,POINT(113.722 34.7732),China,false,13.0,False
9ooowp,F,56,Chrome,MacOS X,POINT(108.3165 22.8108),China,false,8.0,False
9pklbo,F,34,Safari,MacOS X,POINT(106.8272 -6.1728),Indonesia,false,12.0,False
9ppo0m,M,72,Chrome,Windows,POINT(7.9009 53.5753),Germany,true,10.0,False
9pw0o5,F,52,Firefox,Windows,POINT(112.5 2.5),Malaysia,false,12.0,False
9q7n9a,M,46,Chrome,Windows,POINT(10.7559 59.9452),Norway,false,17.0,False
9qfi3o,F,29,Chrome,Windows,POINT(16.5135 39.5981),Italy,true,9.4,False
9qtyl6,F,24,Chrome,MacOS X,POINT(18.4968 -12.4992),Angola,true,15.0,False
9rol2c,M,19,Safari,MacOS X,POINT(121.5495 29.8782),China,false,8.0,False
9rx920,F,45,Chrome,Windows,POINT(-79.8066 43.1228),Canada,false,13.0,False
9s0ksr,M,39,Chrome,Windows,POINT(-97.822 37.751),United States,true,12.25,False
9t184u,F,31,Chrome,MacOS X,POINT(-101.9388 33.5683),United States,true,10.0,False
9tgcal,M,33,Safari,MacOS X,POINT(-97.822 37.751),United States,true,8.0,False
9tm4uu,,55,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.5,True
9u2xqm,F,70,Chrome,Windows,POINT(139.6895 35.6897),Japan,true,13.0,False
9u485k,M,69,Chrome,Windows,POINT(-97.822 37.751),United States,true,12.5,True
9ul3v1,,74,Chrome,MacOS X,POINT(9.4613 34.4739),Tunisia,false,10.0,False
9ulhq5,F,56,Chrome,Windows,POINT(-121.8916 37.3388),United States,false,8.0,True
9ur6ox,M,23,Chrome,Windows,POINT(-97.822 37.751),United States,true,13.0,False
9vhgj9,F,62,Chrome,MacOS X,POINT(8.9404 45.8379),Italy,false,10.0,False
9vxo7i,M,42,Firefox,Windows,POINT(135.5136 34.6852),Japan,false,11.5,False
9w3mee,F,41,Chrome,Windows,POINT(113.722 34.7732),China,false,9.0,False
9w9xxm,F,30,Chrome,Windows,POINT(-43.3436 -22.9485),Brazil,true,11.0,False
9wcvk4,F,47,Safari,MacOS X,POINT(126.9741 37.5112),South Korea,true,9.0,False
9wgxp9,M,17,Chrome,Windows,POINT(116.385 39.9285),China,false,8.0,False
a1txqs,,35,Chrome,Windows,POINT(-85.5473 42.9282),United States,true,13.333333333333334,False
a1z4gv,F,65,Chrome,Windows,POINT(-75.5646 6.2529),Colombia,false,15.0,False
a268bc,F,62,Chrome,Windows,POINT(113.722 34.7732),China,true,13.0,False
a345ol,M,68,Chrome,Windows,POINT(139.6977 35.6654),Japan,false,12.5,False
a3boi6,,25,Chrome,Windows,POINT(-97.822 37.751),United States,false,7.0,False
a3du5p,M,36,Firefox,MacOS X,POINT(-97.822 37.751),United States,true,14.0,False
a3jj90,M,29,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.0,False
a3wsv0,F,31,Chrome,Windows,POINT(-97.822 37.751),United States,true,5.0,False
a3x6h4,M,73,Chrome,Windows,POINT(28.2093 -26.1395),South Africa,false,9.5,False
a4avep,M,47,Chrome,MacOS X,POINT(-79.3716 43.6319),Canada,true,10.666666666666666,False
a4i7cm,M,62,Chrome,Windows,POINT(-121.962 37.3931),United States,false,10.333333333333334,False
a4kh0b,F,68,Firefox,Windows,POINT(-73.9682 40.8123),United States,false,10.0,False
a4qdn4,M,52,Chrome,Windows,POINT(-0.1224 51.4964),United Kingdom,false,9.0,False
a4xajj,M,27,Chrome,Windows,POINT(46.0388 51.5614),Russia,false,12.0,False
a50zo2,F,53,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,13.0,True
a557p2,M,54,Chrome,Windows,POINT(-97.822 37.751),United States,false,16.0,False
a5d02b,M,26,Safari,MacOS X,POINT(-115.1164 36.1685),United States,false,9.0,False
a5pz4m,F,66,Chrome,Windows,POINT(-74.2027 40.7066),United States,true,14.5,False
a63nfl,F,55,Chrome,Windows,POINT(10.7559 59.9452),Norway,true,14.666666666666666,False
a7fc0j,M,69,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,13.5,False
a7fugf,M,54,Chrome,Windows,POINT(-97.822 37.751),United States,false,10.5,False
a7h7hd,M,23,Chrome,Windows,POINT(-97.822 37.751),United States,false,8.0,False
a7k9dh,F,39,Chrome,Windows,POINT(113.722 34.7732),China,true,7.0,False
a7u5dg,F,25,IE,Windows,POINT(114.1657 22.2578),Hong Kong,false,18.0,False
a8fydr,M,48,Chrome,Windows,POINT(121.4054 31.0442),China,false,14.0,False
a8u0us,F,45,Chrome,Windows,POINT(-97.822 37.751),United States,false,15.0,False
aa9y19,F,32,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,15.0,False
aberjy,F,62,Firefox,Windows,POINT(-88.517 42.0807),United States,true,13.5,False
ac0ewx,F,34,Chrome,Windows,POINT(137.0783 34.9596),Japan,false,9.0,False
acd3ua,F,42,Chrome,Windows,POINT(139.5504 35.6385),Japan,false,9.666666666666666,False
acfrsn,F,68,Firefox,Windows,POINT(-97.822 37.751),United States,false,8.0,False
acm9na,M,34,Safari,MacOS X,POINT(7.3483 49.3279),Germany,true,7.0,False
acp14g,M,49,Chrome,Windows,POINT(25.0936 60.4109),Finland,false,13.0,False
ad5pj4,F,65,Chrome,Windows,POINT(-1.5427 53.327),United Kingdom,true,9.666666666666666,False
ad87ua,F,39,Chrome,Linux,POINT(153.0224 -27.4743),Australia,true,8.5,False
adjz6m,F,74,Chrome,Windows,POINT(10.7559 59.9452),Norway,true,16.0,False
adle36,F,,Chrome,Windows,POINT(-97.822 37.751),United States,false,4.0,False
aes00h,F,30,Chrome,Windows,POINT(-97.822 37.751),United States,true,12.333333333333334,False
aezmlx,F,69,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.0,False
af36dz,F,41,Chrome,Windows,POINT(121 23.5),Taiwan,false,15.0,False
afyglf,M,59,Safari,MacOS X,POINT(4.8995 52.3824),Netherlands,false,14.0,False
ah6iv0,M,32,Chrome,MacOS X,POINT(120.9721 14.5955),Philippines,false,14.0,False
ahvtw5,F,54,Safari,MacOS X,POINT(-97.822 37.751),United States,true,11.666666666666666,False
aij1vs,M,28,IE,Windows,POINT(21.0362 52.2394),Poland,false,14.0,False
aj4pli,,50,Chrome,Windows,POINT(-97.822 37.751),United States,false,13.0,False
aj59rc,M,33,Chrome,Windows,POINT(-87.707 41.804),United States,true,15.0,False
ajfd8w,F,51,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,13.0,False
ak0fj1,M,61,Chrome,Windows,POINT(-3.6934 40.4163),Spain,true,11.4,True
akl9mj,M,63,Chrome,MacOS X,POINT(-95.406 29.7738),United States,true,10.0,False
akt6hj,M,66,Chrome,Windows,POINT(31.223 30.0355),Egypt,false,11.5,False
aly3ce,F,16,Chrome,Windows,POINT(-97.822 37.751),United States,true,9.0,False
am04sg,F,62,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,10.5,True
am0c9y,M,35,Chrome,Windows,POINT(-97.822 37.751),United States,false,8.0,False
am6vfn,M,63,Chrome,Windows,POINT(-97.822 37.751),United States,false,13.0,False
am9fic,,74,Chrome,Windows,POINT(-97.822 37.751),United States,true,8.0,False
amao1i,M,32,Safari,MacOS X,POINT(-97.822 37.751),United States,false,10.0,False
amq2ip,F,,Chrome,MacOS X,POINT(-0.0828 39.8918),Spain,true,21.0,False
amyfuk,M,28,Chrome,Windows,POINT(-75.5646 6.2529),Colombia,false,9.5,False
an8t03,,44,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,15.0,False
andz6n,F,45,Chrome,Windows,POINT(-97.822 37.751),United States,false,16.0,False
ankfo2,,54,Chrome,MacOS X,POINT(0.0383 38.7872),Spain,false,15.0,False
ao40kh,M,54,Chrome,Windows,POINT(18.056 59.3247),Sweden,false,7.5,False
aoucmf,F,65,Chrome,Windows,POINT(-35.2235 -5.8111),Brazil,false,13.5,False
aowkcn,,72,Chrome,Windows,POINT(-97.822 37.751),United States,false,17.0,False
apdu99,F,25,Chrome,Windows,POINT(-71.2156 42.7811),United States,false,14.0,False
aqfme6,F,73,Chrome,Windows,POINT(24 -29),South Africa,false,11.0,False
aqhpe7,M,,Chrome,Windows,POINT(126.9741 37.5112),South Korea,false,7.5,True
aqrciq,,71,Chrome,MacOS X,POINT(139.6895 35.6897),Japan,false,6.0,False
aqym8d,M,72,Chrome,Windows,POINT(4.4779 50.4285),Belgium,true,12.0,False
ar83mg,F,70,Chrome,Windows,POINT(-79.3716 43.6319),Canada,true,11.666666666666666,False
ara9k4,,33,Chrome,Windows,POINT(-97.822 37.751),United States,true,11.0,False
aragw2,M,54,Chrome,Windows,POINT(44.5099 40.1817),Armenia,true,8.5,False
aroijl,F,,Chrome,Windows,POINT(113.722 34.7732),China,false,11.0,False
arv5wk,M,72,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.0,False
arzvez,F,77,Firefox,Windows,POINT(-97.822 37.751),United States,true,10.5,False
au4ahl,M,68,Chrome,MacOS X,POINT(18.056 59.3247),Sweden,true,10.0,False
aukuv8,,56,Chrome,Windows,POINT(-79.3716 43.6319),Canada,true,11.5,False
avsnjq,F,59,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.5,True
awe6d5,F,50,Chrome,Windows,POINT(106.8154 10.9479),Vietnam,true,9.25,False
awtp4o,M,40,Chrome,MacOS X,POINT(126.9741 37.5112),South Korea,true,13.666666666666666,False
aww7bf,F,78,Chrome,Windows,POINT(2.3387 48.8582),France,false,17.0,False
axdwdc,,23,Chrome,Linux,POINT(24.997 45.9968),Romania,false,11.0,False
axzsiw,F,67,Chrome,MacOS X,POINT(28.251 -26.2198),South Africa,true,12.25,False
aydehr,F,42,Firefox,Windows,POINT(-97.822 37.751),United States,true,12.5,True
az6h3t,M,67,Chrome,MacOS X,POINT(120.9721 14.5955),Philippines,true,10.333333333333334,False
azrdxg,M,31,Chrome,Windows,POINT(9.491 51.2993),Germany,false,6.0,False
b0hok2,M,57,Chrome,MacOS X,POINT(8.9527 48.934),Germany,false,16.5,False
b0oahz,,43,Chrome,Windows,POINT(-84.013 33.8574),United States,true,11.5,False
b0qm3j,M,58,Firefox,Windows,POINT(-86.3011 36.213),United States,false,11.5,False
b22zso,F,41,Chrome,Windows,POINT(-97.822 37.751),United States,false,8.0,False
b271wl,F,49,Chrome,Windows,POINT(24 -29),South Africa,false,12.333333333333334,False
b2dy7o,M,58,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,12.0,False
b2fluu,F,68,Chrome,Windows,POINT(138.686 35.1673),Japan,false,11.0,False
b2l4tr,M,26,Chrome,Windows,POINT(-70.8782 42.5583),United States,false,12.0,False
b2x9wu,F,46,Chrome,Windows,POINT(-71.1081 42.312),United States,false,14.0,False
b36f5f,,75,Edge,Windows,POINT(4.3447 50.8509),Belgium,false,11.5,False
b3du35,M,62,Chrome,Windows,POINT(-76.3179 4.2086),Colombia,true,7.5,False
b4dsym,F,63,Chrome,Windows,POINT(-96.805 32.7767),United States,true,11.666666666666666,False
b4uapq,F,69,Safari,MacOS X,POINT(-104.9868 39.7388),United States,false,13.0,False
b4xwbl,F,44,Chrome,Windows,POINT(-4.4161 36.7162),Spain,true,13.0,False
b4zx82,M,41,Firefox,MacOS X,POINT(22.2834 52.1703),Poland,false,10.0,False
b5ug9l,M,43,Chrome,Linux,POINT(-78.6493 33.8734),United States,true,9.333333333333334,False
b6ngxc,F,54,Chrome,MacOS X,POINT(9.491 51.2993),Germany,false,14.5,False
b6ruai,M,72,Firefox,Windows,POINT(127.1401 37.5462),South Korea,false,16.0,False
b6y81o,F,46,Chrome,Windows,POINT(-97.822 37.751),United States,false,15.0,False
b79z21,F,55,Firefox,Windows,POINT(-97.822 37.751),United States,false,19.0,False
b7mftt,M,59,Chrome,Windows,POINT(126.8324 37.661),South Korea,false,12.333333333333334,False
b7zcpy,F,54,Chrome,Linux,POINT(103.5667 -4.4397),Indonesia,false,10.0,False
b9ngsc,M,54,Chrome,MacOS X,POINT(-74.0703 4.6351),Colombia,false,10.0,False
badp1t,F,57,Chrome,MacOS X,POINT(-6.2735 36.521),Spain,false,19.0,False
bamjkh,M,39,Chrome,Windows,POINT(18.056 59.3247),Sweden,true,15.0,False
bat36m,F,65,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,8.5,True
bb4q8k,M,28,Safari,MacOS X,POINT(113.722 34.7732),China,false,15.0,False
bbh3sf,F,25,Firefox,Linux,POINT(113.722 34.7732),China,false,11.0,False
bbxavl,,39,Chrome,Windows,POINT(-81.0268 29.1566),United States,true,10.0,False
bbygou,M,40,Firefox,Windows,POINT(34.7705 32.0123),Israel,false,15.0,False
bcc4ra,F,,Chrome,Windows,POINT(116.385 39.9285),China,true,11.5,False
bckt2q,,41,Chrome,MacOS X,POINT(55.3087 25.2633),United Arab Emirates,true,6.0,False
bcs4rs,M,33,Chrome,Windows,POINT(135.1816 34.6922),Japan,true,12.666666666666666,False
bd63s3,M,58,Chrome,Windows,POINT(7.7427 51.7927),Germany,false,9.5,False
bdtuyz,M,75,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,11.0,False
bdv1b7,F,71,Firefox,Windows,,,false,13.5,False
bdystr,M,55,Chrome,Windows,POINT(-84.0845 9.9333),Costa Rica,false,15.5,False
be59ue,F,68,IE,Windows,POINT(-79.5128 43.8503),Canada,false,11.5,False
be6thh,F,64,Chrome,MacOS X,POINT(28.2604 -25.7599),South Africa,false,8.0,False
beajn0,F,28,Chrome,Windows,POINT(103.7433 1.3254),Singapore,true,20.0,False
beszs0,M,50,Chrome,Windows,POINT(7.0573 50.9875),Germany,false,11.333333333333334,False
beutz0,,24,Edge,Windows,POINT(-97.822 37.751),United States,false,11.0,False
bf1qmi,M,48,Chrome,Windows,POINT(4.8995 52.3824),Netherlands,false,9.0,False
bf8tp7,F,75,Chrome,Windows,POINT(-50.0456 -12.1272),Brazil,true,13.0,False
bfeaw9,M,,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,12.0,False
bfp85c,M,33,Firefox,Windows,POINT(-97.822 37.751),United States,true,9.333333333333334,False
bg4bzz,M,38,Chrome,Windows,POINT(113.722 34.7732),China,false,23.0,False
bg7495,M,23,IE,Windows,POINT(4.8995 52.3824),Netherlands,false,13.0,False
bhg5nz,M,71,Chrome,Windows,POINT(2.135 48.6854),France,false,14.0,False
bisqc9,F,51,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,10.0,False
bld9cv,,24,Chrome,Windows,POINT(9.491 51.2993),Germany,true,7.0,False
bm3nty,F,72,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.0,False
bm4jzj,F,46,Firefox,Windows,POINT(100.5324 13.7618),Thailand,true,8.8,False
bmdegd,F,73,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.0,False
bmo2sv,F,49,Firefox,MacOS X,POINT(35.8333 33.8333),Lebanon,true,5.0,False
bmveh9,F,,Chrome,Linux,POINT(0 0),,false,14.0,False
bn5j3j,M,,Chrome,Windows,POINT(102.2875 -3.8125),Indonesia,false,11.0,False
bnjgez,M,36,Chrome,Windows,POINT(-97.822 37.751),United States,false,13.0,False
bnjizg,M,58,Chrome,MacOS X,POINT(-8.7777 52.7447),Ireland,false,11.0,False
bns04k,M,26,Chrome,Windows,POINT(19.5 48.6667),Slovakia,false,17.0,False
bnse0l,F,70,Chrome,MacOS X,POINT(120.4444 27.2362),China,false,6.0,False
bow50g,F,57,Chrome,Windows,POINT(-97.822 37.751),United States,false,17.0,False
bpgj5g,M,44,Chrome,MacOS X,POINT(-98.396 29.3831),United States,true,18.5,False
bplbqh,M,53,Chrome,Windows,POINT(-97.822 37.751),United States,true,12.0,False
bpnn13,M,54,IE,Windows,POINT(-97.822 37.751),United States,false,8.5,False
bpymi5,F,,Chrome,Windows,POINT(145.0285 -37.8199),Australia,false,12.0,False
bqd499,,72,Chrome,Windows,POINT(10.7129 47.5703),Germany,false,15.0,False
bqr49y,F,46,Chrome,Windows,POINT(135.4279 34.7779),Japan,false,11.0,False
bqsxgp,F,21,Firefox,Linux,POINT(9.491 51.2993),Germany,false,12.0,False
bsaob9,F,22,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.0,False
bsq36k,M,53,Chrome,MacOS X,POINT(-80.3626 25.6958),United States,false,12.0,False
bt9giy,F,60,Chrome,Windows,POINT(-76.8486 39.3511),United States,true,10.5,False
btgjj5,M,16,Chrome,Windows,POINT(-97.822 37.751),United States,true,13.5,False
btmaqb,M,18,Edge,Windows,POINT(126.9741 37.5112),South Korea,true,12.0,False
btmm0a,M,54,Chrome,Windows,POINT(121.1069 14.6426),Philippines,true,7.8,False
btom5o,M,47,Chrome,Windows,POINT(-97.822 37.751),United States,true,12.0,False
bu1gsk,M,63,Chrome,Windows,POINT(141.3654 43.0763),Japan,true,13.0,False
bu8buu,F,54,Safari,MacOS X,POINT(-97.822 37.751),United States,false,13.5,True
buxrgj,M,68,Chrome,Windows,POINT(-2 8),Ghana,false,13.0,False
bv8gw3,,55,Chrome,Windows,POINT(18.4968 -12.4992),Angola,false,13.0,False
bx0ra1,M,42,Chrome,Windows,POINT(-97.822 37.751),United States,false,4.0,False
bxihx8,F,64,Chrome,Windows,POINT(8.1551 47.1449),Switzerland,false,11.0,False
bxnemk,M,36,Firefox,Windows,POINT(-4.1184 53.2069),United Kingdom,true,10.0,False
bxykuv,M,42,Chrome,Windows,POINT(-97.822 37.751),United States,true,9.75,False
by4n7h,M,63,Chrome,Windows,POINT(-97.822 37.751),United States,true,14.0,False
byk0s8,F,59,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.5,False
byn6mv,M,74,Chrome,Windows,POINT(-74.8092 11.0071),Colombia,false,8.0,False
byxshf,F,68,Chrome,Windows,POINT(-96.5818 39.1918),United States,false,9.0,False
c02eh1,F,45,Chrome,Linux,POINT(4.8995 52.3824),Netherlands,false,12.0,False
c0cfgw,F,29,Chrome,Windows,POINT(114.8749 40.8111),China,true,9.5,False
c0dd5q,F,48,Safari,MacOS X,POINT(139.6466 35.4343),Japan,false,15.0,False
c0rmjm,F,56,Chrome,Windows,POINT(-97.822 37.751),United States,false,17.0,False
c157nw,M,68,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,9.0,False
c15ffp,,71,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,13.0,False
c222h0,M,60,Chrome,Windows,,,false,11.0,False
c2jqab,,54,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,16.0,False
c2s123,F,51,Chrome,Windows,POINT(20.9919 52.2516),Poland,true,18.0,False
c36rzc,M,30,Chrome,Windows,POINT(2.135 48.6854),France,true,7.0,False
c3oan4,,69,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,12.0,False
c3wvr2,M,62,Chrome,MacOS X,POINT(16.2806 48.0986),Austria,false,9.0,False
c4njnl,M,44,Chrome,Windows,POINT(114.1374 22.5318),China,true,10.0,False
c5j6j4,F,31,Chrome,Linux,POINT(113.722 34.7732),China,false,10.0,False
c5oldh,F,49,Safari,MacOS X,POINT(101.4584 26.9252),China,false,12.5,True
c66umi,M,53,Edge,Windows,POINT(9.4613 34.4739),Tunisia,false,9.5,False
c6cl2t,M,45,Chrome,Windows,POINT(-43.2192 -22.8305),Brazil,false,14.0,False
c6pyzx,M,60,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.5,False
c7hkto,,43,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.0,False
c8lq85,M,38,Firefox,Windows,POINT(-97.822 37.751),United States,true,15.0,False
c8m0om,F,66,Chrome,Windows,POINT(-97.822 37.751),United States,false,10.5,False
c9a17a,M,71,Safari,MacOS X,POINT(-97.822 37.751),United States,false,14.0,False
c9ramg,F,38,Chrome,Linux,POINT(126.9423 37.5303),South Korea,false,15.0,False
ca45pj,F,76,Chrome,Windows,POINT(113.722 34.7732),China,false,15.0,False
cai6tz,,65,Firefox,Windows,POINT(126.9741 37.5112),South Korea,true,9.0,False
cayo5g,F,,Chrome,Windows,POINT(0.1475 51.4506),United Kingdom,true,13.5,False
cb1jgr,M,71,Firefox,Windows,POINT(-97.822 37.751),United States,true,15.0,False
cbmsbw,M,17,Chrome,Windows,POINT(-97.822 37.751),United States,true,15.0,False
cc2goc,M,61,Chrome,MacOS X,POINT(120.3719 36.0986),China,true,12.333333333333334,False
cc8ik0,M,47,Firefox,Windows,POINT(-83.0527 42.2979),Canada,true,9.0,False
cca99v,F,56,Chrome,MacOS X,POINT(7.0114 51.4444),Germany,true,10.0,True
ccevlw,M,69,Chrome,Windows,POINT(-5.9707 37.3831),Spain,false,11.0,False
ccql2s,F,,Chrome,Windows,POINT(-43.2192 -22.8305),Brazil,true,14.0,False
cd8k10,F,72,Chrome,Windows,POINT(-79.3919 35.1728),United States,false,14.5,False
cdbfdg,F,65,Safari,MacOS X,POINT(143.2104 -33.494),Australia,false,10.0,False
cdkot1,M,68,IE,Windows,POINT(121.3176 24.9889),Taiwan,false,15.0,False
cgq2jh,F,30,Chrome,Linux,POINT(2.3387 48.8582),France,false,12.0,False
cgrdt4,F,39,Chrome,Windows,POINT(-97.822 37.751),United States,false,7.0,False
cgxf9j,M,61,Chrome,Windows,POINT(-80.2248 26.0703),United States,true,11.0,False
chooqc,M,70,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.0,False
cikiqn,F,31,Firefox,Windows,POINT(-6.2591 53.3382),Ireland,false,15.0,False
cinycv,M,59,Chrome,Windows,POINT(-58.9866 -27.4511),Argentina,false,13.0,False
ciskzo,F,58,Chrome,Windows,POINT(4.8995 52.3824),Netherlands,false,7.0,False
cjf9lk,M,71,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.0,False
cl1x4t,F,79,Chrome,Windows,POINT(17.3692 53.6699),Poland,false,11.0,False
cld01g,M,46,Chrome,Windows,POINT(-92.2813 34.6848),United States,true,11.0,False
clqngq,F,23,Safari,MacOS X,POINT(102.2601 2.2262),Malaysia,false,8.0,False
cm62am,,46,Chrome,Windows,POINT(-102.5236 36.0724),United States,false,12.0,False
cm8610,M,,Safari,MacOS X,POINT(31.223 30.0355),Egypt,false,16.0,False
cm89os,F,51,Safari,MacOS X,POINT(139.6895 35.6897),Japan,true,9.0,False
cmx7ou,,43,Chrome,Windows,POINT(139.6895 35.6897),Japan,false,10.5,False
cn24ba,F,69,Firefox,Windows,POINT(9.491 51.2993),Germany,false,12.0,False
cnd900,M,38,Firefox,Windows,POINT(113.722 34.7732),China,false,13.0,False
coaumv,M,71,Chrome,Windows,POINT(-3.684 40.4172),Spain,true,12.0,False
cobf5d,M,56,Chrome,Windows,POINT(77.4277 8.1832),India,false,12.0,False
codeij,F,32,Chrome,Windows,POINT(12.1097 43.1479),Italy,true,14.0,False
cojbp5,F,45,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,14.0,False
cojnpn,F,,Chrome,MacOS X,POINT(4.8995 52.3824),Netherlands,false,13.333333333333334,False
coulj4,F,19,Chrome,Windows,POINT(114.1657 22.2578),Hong Kong,true,10.0,False
cp4uqd,M,,Chrome,Windows,POINT(15.8876 45.8105),Croatia,true,16.0,False
cp806p,F,60,Edge,Windows,POINT(-84.1455 9.9445),Costa Rica,false,10.5,False
cpbvfg,F,43,Chrome,Windows,POINT(-74.0703 4.6351),Colombia,true,9.333333333333334,False
cpu79b,F,32,Chrome,Linux,POINT(0.2299 51.5975),United Kingdom,false,9.0,False
cq837o,F,40,Firefox,Windows,POINT(-97.822 37.751),United States,false,12.0,False
cqawa1,M,27,Chrome,Windows,POINT(-97.822 37.751),United States,false,14.0,False
cqlrs4,M,49,Safari,MacOS X,POINT(139.6895 35.6897),Japan,false,13.5,False
cqpt8f,M,50,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.5,False
cqrq4v,M,72,Firefox,Windows,POINT(103.8554 1.3036),Singapore,true,9.0,False
cqrvz9,F,61,Chrome,Windows,POINT(21.0362 52.2394),Poland,false,8.0,False
cr0k04,F,28,Chrome,Windows,POINT(9.1578 45.1976),Italy,false,11.0,False
crhv9h,F,73,Chrome,MacOS X,POINT(114.8731 39.0728),China,true,13.5,False
crsvxy,F,,Chrome,Windows,POINT(103.8014 1.3673),Singapore,false,8.0,True
cryi02,F,53,Chrome,Windows,POINT(-97.822 37.751),United States,true,5.5,False
csrj7u,M,41,Chrome,Windows,POINT(4.3423 50.8028),Belgium,false,9.0,False
csusbn,M,24,Chrome,MacOS X,POINT(113.722 34.7732),China,false,9.0,False
ct1ank,F,,Safari,MacOS X,POINT(113.5778 23.5474),China,true,11.0,False
